pk,jsondata,id,description,markup_description,language_pk,parameter_pk,contribution_pk,source
30035,{},ARGEX5-6-mpu,,,164,552,3,Braga 2005:136
30036,{},ARGEX5-6-mtp,,,124,552,3,
30037,{},ARGEX5-6-myr,,,134,552,3,
30038,{},ARGEX5-6-myu,,,30,552,3,
30039,{},ARGEX5-6-mzp,,,155,552,3,Haude 2006:281
30040,{},ARGEX5-6-omc,,,61,552,3,
30041,{},ARGEX5-6-pab,,,150,552,3,
30042,{},ARGEX5-6-pav,,,147,552,3,Everett and Kern 1997:3
30043,{},ARGEX5-6-pbb,,,37,552,3,Jung 2008:100
30044,{},ARGEX5-6-plg,,,72,552,3,Vidal 2001:135
30045,{},ARGEX5-6-pui,,,65,552,3,Girón 2008:351
30046,{},ARGEX5-6-qub,,,73,552,3,Weber 1989:178-179
30047,{},ARGEX5-6-quh,,,75,552,3,
30048,{},ARGEX5-6-qup,,,62,552,3,
30049,{},ARGEX5-6-qus,,,44,552,3,
30050,{},ARGEX5-6-quw,,,66,552,3,fieldnotes
30051,{},ARGEX5-6-qux,,,57,552,3,
30052,{},ARGEX5-6-quy,,,53,552,3,
30053,{},ARGEX5-6-quz,,,70,552,3,Cusihuaman 1976
30054,{},ARGEX5-6-qvc,,,5,552,3,
30055,{},ARGEX5-6-qvi,,,8,552,3,Cole 1982
30056,{},ARGEX5-6-qvn,,,2,552,3,Adelaar 1977
30057,{},ARGEX5-6-qvp,,,7,552,3,
30058,{},ARGEX5-6-qvs,,,59,552,3,
30059,{},ARGEX5-6-qwh,,,149,552,3,Parker 1976
30060,{},ARGEX5-6-qxl,,,31,552,3,Muysken fieldnotes
30061,{},ARGEX5-6-qxw,,,81,552,3,Cerron Palomino 1976
30062,{},ARGEX5-6-ram,,,111,552,3,Castro Alves 2004:107
30063,{},ARGEX5-6-rkb,,,96,552,3,
30064,{},ARGEX5-6-sae,,,136,552,3,Antunes 2004:91
30065,{},ARGEX5-6-shb,,,34,552,3,Gomez 1990:129
30066,{},ARGEX5-6-shp,,,103,552,3,Valenzuela 2003:322
30067,{},ARGEX5-6-skf,,,15,552,3,Galucio 2001:219
30068,{},ARGEX5-6-tae,,,139,552,3,Aikhenvald 2003:139
30069,{},ARGEX5-6-teh,,,40,552,3,Fernández Garay 1998:346
30070,{},ARGEX5-6-tpj,,,137,552,3,Gonzalez 2005:207-213
30071,{},ARGEX5-6-tpy,,,165,552,3,Guirardello 1999:304
30072,{},ARGEX5-6-tri,,,82,552,3,
30073,{},ARGEX5-6-txi,,,91,552,3,
30074,{},ARGEX5-6-ura,,,162,552,3,
30075,{},ARGEX5-6-ure,,,160,552,3,
30076,{},ARGEX5-6-wba,,,25,552,3,Romero-Figeroa 1997:8
30077,{},ARGEX5-6-wyr,,,158,552,3,
30078,{},ARGEX5-6-xav,,,95,552,3,Machado Estevam 2011:65-66
30079,{},ARGEX5-6-xwa,,,131,552,3,van der Voort 2004:105-110
30080,{},ARGEX5-6-yaa,,,108,552,3,Faust and Loos 2002:79
30081,{},ARGEX5-6-yrl,,,102,552,3,
30082,{},ARGEX5-6-yuz,,,77,552,3,van Gijn 2006:10
30083,{},ARGEX5-7-agr,,,166,545,3,Overall 2007:443
30084,{},ARGEX5-7-ame,,,24,545,3,Duff-Tripp 1997:61
30085,{},ARGEX5-7-apu,,,94,545,3,Facundes 2000:346
30086,{},ARGEX5-7-apy,,,90,545,3,Koehn and Koehn 1986:95
30087,{},ARGEX5-7-arh,,,47,545,3,Frank 1985:34
30088,{},ARGEX5-7-arn,,,50,545,3,Smeets 2008:97-99
30089,{},ARGEX5-7-arr,,,41,545,3,Gabas 1999:154
30090,{},ARGEX5-7-arw,,,43,545,3,Pet 2011:11-12
30091,{},ARGEX5-7-awe,,,100,545,3,Borella 2000:90-97
30092,{},ARGEX5-7-ayr,,,130,545,3,
30093,{},ARGEX5-7-boa,,,86,545,3,Seifart 2005:65
30094,{},ARGEX5-7-bor,,,80,545,3,Crowell 1979:40
30095,{},ARGEX5-7-brg,,,98,545,3,Danielsen 2007:332-336
30096,{},ARGEX5-7-cap,,,42,545,3,Cerrón Palomino 2006:102
30097,{},ARGEX5-7-cas,,,123,545,3,Sakel 2004:63
30098,{},ARGEX5-7-cav,,,127,545,3,Guillaume 2008:78
30099,{},ARGEX5-7-caw,,,126,545,3,Girault 1989:151
30100,{},ARGEX5-7-cbg,,,132,545,3,"Trillos Amaya 1996:108, 121-123"
30101,{},ARGEX5-7-cbt,,,141,545,3,"Rojas Berscia 2013:52, 58-60"
30102,{},ARGEX5-7-cht,,,105,545,3,
30103,{},ARGEX5-7-cod,,,83,545,3,Vallejos Yopán 2010:202
30104,{},ARGEX5-7-cof,,,85,545,3,Dickinson 2002:67
30105,{},ARGEX5-7-cub,,,16,545,3,Morse and Maxwell 1999:110
30106,{},ARGEX5-7-des,,,125,545,3,
30107,{},ARGEX5-7-eme,,,29,545,3,Rose 2003:177
30108,{},ARGEX5-7-emp,,,36,545,3,Mortensen 1999:42
30109,{},ARGEX5-7-gta,,,10,545,3,Palácio 1984:55
30110,{},ARGEX5-7-gvo,,,52,545,3,Moore 1984:163
30111,{},ARGEX5-7-hix,,,23,545,3,"Derbyshire 1985:7-8, 190"
30112,{},ARGEX5-7-inb,,,145,545,3,Levinsohn 1974
30113,{},ARGEX5-7-ito,,,1,545,3,Crevels 2012:251
30114,{},ARGEX5-7-jaa,,,19,545,3,"Dixon 2004:34, 76-77"
30115,{},ARGEX5-7-jiv,,,14,545,3,Fieldnotes George Saad SHGS2013_08_23S1B_Guide_house_27680
30116,{},ARGEX5-7-jqr,,,28,545,3,Hardman 2000:27-28
30117,{},ARGEX5-7-jup,,,163,545,3,Epps 2008:167
30118,{},ARGEX5-7-jur,,,116,545,3,Fargetti 2001:140-145
30119,{},ARGEX5-7-kay,,,159,545,3,
30120,{},ARGEX5-7-knm,,,118,545,3,Queixalos 2010:238-239
30121,{},ARGEX5-7-ktn,,,128,545,3,Everett 2006:357-362
30122,{},ARGEX5-7-kwa,,,89,545,3,Martins 2004:349
30123,{},ARGEX5-7-kwi,,,92,545,3,Curnow 1997:85-86
30124,{},ARGEX5-7-kxo,,,22,545,3,Bacelar 2004:141
30125,{},ARGEX5-7-lec,,,64,545,3,van de Kerke 2009:295
30126,{},ARGEX5-7-lkd,,,13,545,3,Telles 2002:150
30127,{},ARGEX5-7-mav,,,156,545,3,Silva 2010:176
30128,{},ARGEX5-7-mcf,,,112,545,3,Fleck 2003:240-241
30129,{},ARGEX5-7-moc,,,67,545,3,Grondona 1998:94
30130,{},ARGEX5-7-mpu,,,164,545,3,Braga 2005:88
30131,{},ARGEX5-7-mtp,,,124,545,3,Terraza 2009:100-101
30132,{},ARGEX5-7-myr,,,134,545,3,xxx 2009:9
30133,{},ARGEX5-7-myu,,,30,545,3,Gomes 2006:124
30134,{},ARGEX5-7-mzp,,,155,545,3,Haude 2006:136
30135,{},ARGEX5-7-omc,,,61,545,3,
30136,{},ARGEX5-7-pab,,,150,545,3,Rowan 2008:17
30137,{},ARGEX5-7-pav,,,147,545,3,Everett and Kern 1997:220-221
30138,{},ARGEX5-7-pbb,,,37,545,3,Jung 2008:136-137
30139,{},ARGEX5-7-plg,,,72,545,3,Vidal 2001:127
30140,{},ARGEX5-7-pui,,,65,545,3,Girón 2008:348
30141,{},ARGEX5-7-qub,,,73,545,3,
30142,{},ARGEX5-7-quh,,,75,545,3,
30143,{},ARGEX5-7-qup,,,62,545,3,
30144,{},ARGEX5-7-qus,,,44,545,3,
30145,{},ARGEX5-7-quw,,,66,545,3,fieldnotes
30146,{},ARGEX5-7-qux,,,57,545,3,
30147,{},ARGEX5-7-quy,,,53,545,3,
30148,{},ARGEX5-7-quz,,,70,545,3,Cusihuaman 1976
30149,{},ARGEX5-7-qvc,,,5,545,3,
30150,{},ARGEX5-7-qvi,,,8,545,3,Cole 1982
30151,{},ARGEX5-7-qvn,,,2,545,3,Adelaar 1977
30152,{},ARGEX5-7-qvp,,,7,545,3,
30153,{},ARGEX5-7-qvs,,,59,545,3,
30154,{},ARGEX5-7-qwh,,,149,545,3,Parker 1976
30155,{},ARGEX5-7-qxl,,,31,545,3,Muysken fieldnotes
30156,{},ARGEX5-7-qxw,,,81,545,3,Cerron Palomino 1976
30157,{},ARGEX5-7-ram,,,111,545,3,"Castro Alves 2004:81-83, 107-109"
30158,{},ARGEX5-7-rkb,,,96,545,3,Silva 2005:42-43
30159,{},ARGEX5-7-sae,,,136,545,3,
30160,{},ARGEX5-7-shb,,,34,545,3,Gomez 1990:47-49
30161,{},ARGEX5-7-shp,,,103,545,3,Valenzuela 2003:185
30162,{},ARGEX5-7-skf,,,15,545,3,Galucio 2001:39
30163,{},ARGEX5-7-tae,,,139,545,3,Aikhenvald 2003:143
30164,{},ARGEX5-7-teh,,,40,545,3,Fernández Garay 1998:211-213
30165,{},ARGEX5-7-tpj,,,137,545,3,Gonzalez 2005:216-217
30166,{},ARGEX5-7-tpy,,,165,545,3,Guirardello 1999:27
30167,{},ARGEX5-7-tri,,,82,545,3,Meira 1999:151-159
30168,{},ARGEX5-7-txi,,,91,545,3,Pacheco 2001:118-119
30169,{},ARGEX5-7-ura,,,162,545,3,Olawsky 2006:213
30170,{},ARGEX5-7-ure,,,160,545,3,
30171,{},ARGEX5-7-wba,,,25,545,3,Romero-Figeroa 1997:64-67
30172,{},ARGEX5-7-wyr,,,158,545,3,Nogueira 2011:72
30173,{},ARGEX5-7-xav,,,95,545,3,Machado Estevam 2011:418
30174,{},ARGEX5-7-xwa,,,131,545,3,van der Voort 2004:235
30175,{},ARGEX5-7-yaa,,,108,545,3,Faust and Loos 2002:83
30176,{},ARGEX5-7-yrl,,,102,545,3,Cruz 2011:141-144
30177,{},ARGEX5-7-yuz,,,77,545,3,van Gijn 2006:10
30178,{},ARGEX5-8-agr,,,166,597,3,Overall 2007:442-444
30179,{},ARGEX5-8-ame,,,24,597,3,"Duff-Tripp 1997:35, 171-172"
30180,{},ARGEX5-8-apu,,,94,597,3,Facundes 2000:478
30181,{},ARGEX5-8-apy,,,90,597,3,Koehn and Koehn 1986:85
30182,{},ARGEX5-8-arh,,,47,597,3,Frank 1985:28
30183,{},ARGEX5-8-arn,,,50,597,3,Golluscio 2010
30184,{},ARGEX5-8-arr,,,41,597,3,Gabas 1999:69
30185,{},ARGEX5-8-arw,,,43,597,3,Pet 2011:30
30186,{},ARGEX5-8-awe,,,100,597,3,Borella 2000:163
30187,{},ARGEX5-8-ayr,,,130,597,3,Cerrón-Palomino y Carvajal Carvajal 2009:189-190
30188,{},ARGEX5-8-boa,,,86,597,3,Seifart 2005:65
30189,{},ARGEX5-8-bor,,,80,597,3,Crowell 1979:22
30190,{},ARGEX5-8-brg,,,98,597,3,Danielsen 2007:334-336
30191,{},ARGEX5-8-cap,,,42,597,3,Cerrón Palomino 2009:53_
30192,{},ARGEX5-8-cas,,,123,597,3,Sakel 2004:195
30193,{},ARGEX5-8-cav,,,127,597,3,Guillaume 2008:66
30194,{},ARGEX5-8-caw,,,126,597,3,
30195,{},ARGEX5-8-cbg,,,132,597,3,Trillos Amaya 1996:109
30196,{},ARGEX5-8-cbt,,,141,597,3,Rojas Berscia 2013:59
30197,{},ARGEX5-8-cht,,,105,597,3,
30198,{},ARGEX5-8-cod,,,83,597,3,Vallejos Yopán 2010:288
30199,{},ARGEX5-8-cof,,,85,597,3,Dickinson 2002:244-245
30200,{},ARGEX5-8-cub,,,16,597,3,Chacon 2012:277
30201,{},ARGEX5-8-des,,,125,597,3,Miller 1999:124
30202,{},ARGEX5-8-eme,,,29,597,3,Rose 2003:252
30203,{},ARGEX5-8-emp,,,36,597,3,Mortensen 1999:50
30204,{},ARGEX5-8-gta,,,10,597,3,
30205,{},ARGEX5-8-gvo,,,52,597,3,Moore 1984:41
30206,{},ARGEX5-8-hix,,,23,597,3,Derbyshire 1979:38
30207,{},ARGEX5-8-inb,,,145,597,3,"Levinsohn 1974, 2:79-80"
30208,{},ARGEX5-8-ito,,,1,597,3,Crevels 2010:690
30209,{},ARGEX5-8-jaa,,,19,597,3,Dixon 2004:493-494
30210,{},ARGEX5-8-jiv,,,14,597,3,George Saad (2014) - MA thesis --> Elicited example
30211,{},ARGEX5-8-jqr,,,28,597,3,
30212,{},ARGEX5-8-jup,,,163,597,3,"Epps 2008:167, 169-170"
30213,{},ARGEX5-8-jur,,,116,597,3,Fargetti 2001:133
30214,{},ARGEX5-8-kay,,,159,597,3,Seki 2000:72
30215,{},ARGEX5-8-knm,,,118,597,3,dos Anjos 2011:315-316
30216,{},ARGEX5-8-ktn,,,128,597,3,Everett 2006:393-395
30217,{},ARGEX5-8-kwa,,,89,597,3,Martins 2004:528
30218,{},ARGEX5-8-kwi,,,92,597,3,Curnow 1997:73-74
30219,{},ARGEX5-8-kxo,,,22,597,3,Bacelar 2004:234
30220,{},ARGEX5-8-lec,,,64,597,3,van de Kerke 2009:298
30221,{},ARGEX5-8-lkd,,,13,597,3,Telles 2002:355-357
30222,{},ARGEX5-8-mav,,,156,597,3,Silva 2010:194
30223,{},ARGEX5-8-mcf,,,112,597,3,Fleck 2003:864
30224,{},ARGEX5-8-moc,,,67,597,3,Gualdieri 1998:241-242
30225,{},ARGEX5-8-mpu,,,164,597,3,Braga 2005:144
30226,{},ARGEX5-8-mtp,,,124,597,3,Terraza 2009:223-226
30227,{},ARGEX5-8-myr,,,134,597,3,
30228,{},ARGEX5-8-myu,,,30,597,3,Gomes 2006:99
30229,{},ARGEX5-8-mzp,,,155,597,3,Haude 2006:282
30230,{},ARGEX5-8-omc,,,61,597,3,
30231,{},ARGEX5-8-pab,,,150,597,3,Brandão 2010:25
30232,{},ARGEX5-8-pav,,,147,597,3,Everett and Kern 1997:125
30233,{},ARGEX5-8-pbb,,,37,597,3,Jung 2008:100-101
30234,{},ARGEX5-8-plg,,,72,597,3,Vidal 2001:312-315
30235,{},ARGEX5-8-pui,,,65,597,3,Girón 2008:357
30236,{},ARGEX5-8-qub,,,73,597,3,Weber 1983:165
30237,{},ARGEX5-8-quh,,,75,597,3,Herrero and Sanchez 1978:14
30238,{},ARGEX5-8-qup,,,62,597,3,Todter et al. 2002:61
30239,{},ARGEX5-8-qus,,,44,597,3,"Alderetes 2001:153,205"
30240,{},ARGEX5-8-quw,,,66,597,3,fieldnotes
30241,{},ARGEX5-8-qux,,,57,597,3,
30242,{},ARGEX5-8-quy,,,53,597,3,"Parker 1969:39,41"
30243,{},ARGEX5-8-quz,,,70,597,3,Cusihuaman 1976
30244,{},ARGEX5-8-qvc,,,5,597,3,Quesada 1976:90-91
30245,{},ARGEX5-8-qvi,,,8,597,3,Cole 1982
30246,{},ARGEX5-8-qvn,,,2,597,3,Adelaar 1977
30247,{},ARGEX5-8-qvp,,,7,597,3,Adelaar 1987;67-68
30248,{},ARGEX5-8-qvs,,,59,597,3,Weber et al. 1976:88
30249,{},ARGEX5-8-qwh,,,149,597,3,Parker 1976
30250,{},ARGEX5-8-qxl,,,31,597,3,Muysken fieldnotes
30251,{},ARGEX5-8-qxw,,,81,597,3,Cerron Palomino 1976
30252,{},ARGEX5-8-ram,,,111,597,3,Castro Alves 2004:118
30253,{},ARGEX5-8-rkb,,,96,597,3,Silva 2011:190
30254,{},ARGEX5-8-sae,,,136,597,3,Antunes 2004:186
30255,{},ARGEX5-8-shb,,,34,597,3,"Gomez 1990:79, Ferreira, p.c. 08-06-12"
30256,{},ARGEX5-8-shp,,,103,597,3,Valenzuela 2003:528
30257,{},ARGEX5-8-skf,,,15,597,3,Galucio 2001:62
30258,{},ARGEX5-8-tae,,,139,597,3,Aikhenvald 2003:143
30259,{},ARGEX5-8-teh,,,40,597,3,Fernández Garay 1998:356
30260,{},ARGEX5-8-tpj,,,137,597,3,Gonzalez 2005:209-212
30261,{},ARGEX5-8-tpy,,,165,597,3,Guirardello 1999:305
30262,{},ARGEX5-8-tri,,,82,597,3,Meira 1999:424
30263,{},ARGEX5-8-txi,,,91,597,3,Pacheco 2001:164
30264,{},ARGEX5-8-ura,,,162,597,3,Olawsky 2006:386
30265,{},ARGEX5-8-ure,,,160,597,3,
30266,{},ARGEX5-8-wba,,,25,597,3,Romero-Figeroa 1997:9
30267,{},ARGEX5-8-wyr,,,158,597,3,Nogueira 2011:94
30268,{},ARGEX5-8-xav,,,95,597,3,
30269,{},ARGEX5-8-xwa,,,131,597,3,van der Voort 2004:112
30270,{},ARGEX5-8-yaa,,,108,597,3,"Faust and Loos Faust and Loos 2002:26-27, 82"
30271,{},ARGEX5-8-yrl,,,102,597,3,Cruz 2011:200
30272,{},ARGEX5-8-yuz,,,77,597,3,
30273,{},ARGEX5-9-agr,,,166,596,3,Overall 2007:452
30274,{},ARGEX5-9-ame,,,24,596,3,Duff-Tripp 1997:35-37
30275,{},ARGEX5-9-apu,,,94,596,3,Facundes 2000:385
30276,{},ARGEX5-9-apy,,,90,596,3,
30277,{},ARGEX5-9-arh,,,47,596,3,Frank 1985:46-60
30278,{},ARGEX5-9-arn,,,50,596,3,Smeets 2008:61
30279,{},ARGEX5-9-arr,,,41,596,3,
30280,{},ARGEX5-9-arw,,,43,596,3,"Pet 2011:46, Figure 9"
30281,{},ARGEX5-9-awe,,,100,596,3,Borella 2000:162
30282,{},ARGEX5-9-ayr,,,130,596,3,Cerrón-Palomino y Carvajal Carvajal 2009:189
30283,{},ARGEX5-9-boa,,,86,596,3,Seifart 2005:65-67
30284,{},ARGEX5-9-bor,,,80,596,3,Nonato 2008:80
30285,{},ARGEX5-9-brg,,,98,596,3,Danielsen 2007:336
30286,{},ARGEX5-9-cap,,,42,596,3,Cerrón Palomino 2009:54-55
30287,{},ARGEX5-9-cas,,,123,596,3,Sakel 2004:64-75
30288,{},ARGEX5-9-cav,,,127,596,3,Guillaume 2008:509
30289,{},ARGEX5-9-caw,,,126,596,3,Girault 1989:148
30290,{},ARGEX5-9-cbg,,,132,596,3,Trillos Amaya 1996:106
30291,{},ARGEX5-9-cbt,,,141,596,3,Rojas Berscia 2013:35-38
30292,{},ARGEX5-9-cht,,,105,596,3,
30293,{},ARGEX5-9-cod,,,83,596,3,Vallejos Yopán 2010:163
30294,{},ARGEX5-9-cof,,,85,596,3,Dickinson 2002:56
30295,{},ARGEX5-9-cub,,,16,596,3,Morse and Maxwell 1999:110-122
30296,{},ARGEX5-9-des,,,125,596,3,Miller 1999:59-62
30297,{},ARGEX5-9-eme,,,29,596,3,Rose 2003:314
30298,{},ARGEX5-9-emp,,,36,596,3,Mortensen 1999:52-57
30299,{},ARGEX5-9-gta,,,10,596,3,Palácio 1984:97
30300,{},ARGEX5-9-gvo,,,52,596,3,BOLD:
30301,{},ARGEX5-9-hix,,,23,596,3,Derbyshire 1985:18-19
30302,{},ARGEX5-9-inb,,,145,596,3,Levinsohn 1974
30303,{},ARGEX5-9-ito,,,1,596,3,"Crevels, p.c. 2012"
30304,{},ARGEX5-9-jaa,,,19,596,3,Dixon 2004:488
30305,{},ARGEX5-9-jiv,,,14,596,3,Fieldnotes George Saad SHGS2013_09_06S3_Chicha_Making_tale_267872
30306,{},ARGEX5-9-jqr,,,28,596,3,Hardman 2000:20-21
30307,{},ARGEX5-9-jup,,,163,596,3,"Epps 2008:182, 184-190"
30308,{},ARGEX5-9-jur,,,116,596,3,Fargetti 2001:134-137
30309,{},ARGEX5-9-kay,,,159,596,3,Seki 2000:71-75
30310,{},ARGEX5-9-knm,,,118,596,3,dos Anjos 2011:313-
30311,{},ARGEX5-9-ktn,,,128,596,3,Everett 2006:305-307
30312,{},ARGEX5-9-kwa,,,89,596,3,"Martins 2004:419, 434"
30313,{},ARGEX5-9-kwi,,,92,596,3,Curnow 1997:135-144
30314,{},ARGEX5-9-kxo,,,22,596,3,Bacelar 2004:236
30315,{},ARGEX5-9-lec,,,64,596,3,van de Kerke 2009:298-301
30316,{},ARGEX5-9-lkd,,,13,596,3,Telles 2002:209
30317,{},ARGEX5-9-mav,,,156,596,3,Silva 2010:193-199
30318,{},ARGEX5-9-mcf,,,112,596,3,"Fleck 2003:281, Ch.8"
30319,{},ARGEX5-9-moc,,,67,596,3,Grondona 1998:9
30320,{},ARGEX5-9-mpu,,,164,596,3,Braga 2005:99
30321,{},ARGEX5-9-mtp,,,124,596,3,Terraza 2009:210-212
30322,{},ARGEX5-9-myr,,,134,596,3,xxx 2009:11-12
30323,{},ARGEX5-9-myu,,,30,596,3,"Gomes 2006:97, table 3.4"
30324,{},ARGEX5-9-mzp,,,155,596,3,Haude 2006:281
30325,{},ARGEX5-9-omc,,,61,596,3,
30326,{},ARGEX5-9-pab,,,150,596,3,Brandão 2010:25
30327,{},ARGEX5-9-pav,,,147,596,3,Everett and Kern 1997:125
30328,{},ARGEX5-9-pbb,,,37,596,3,Jung 2008:120-128
30329,{},ARGEX5-9-plg,,,72,596,3,Vidal 2001:316
30330,{},ARGEX5-9-pui,,,65,596,3,"Girón 2008:194, table 18"
30331,{},ARGEX5-9-qub,,,73,596,3,Weber 1989:175-225
30332,{},ARGEX5-9-quh,,,75,596,3,Herrero and Sanchez 1978:13-19
30333,{},ARGEX5-9-qup,,,62,596,3,Todter et al. 2002:54
30334,{},ARGEX5-9-qus,,,44,596,3,Alderetes 2001:147-161
30335,{},ARGEX5-9-quw,,,66,596,3,fieldnotes
30336,{},ARGEX5-9-qux,,,57,596,3,Tyaylor 89 1:23
30337,{},ARGEX5-9-quy,,,53,596,3,Parker 1969:40-43
30338,{},ARGEX5-9-quz,,,70,596,3,Cusihuaman 1976
30339,{},ARGEX5-9-qvc,,,5,596,3,Quesada 1976:97
30340,{},ARGEX5-9-qvi,,,8,596,3,
30341,{},ARGEX5-9-qvn,,,2,596,3,Adelaar 1977
30342,{},ARGEX5-9-qvp,,,7,596,3,Adelaar 1987;65-74
30343,{},ARGEX5-9-qvs,,,59,596,3,Weber 1976:73-75
30344,{},ARGEX5-9-qwh,,,149,596,3,Parker 1976
30345,{},ARGEX5-9-qxl,,,31,596,3,Muysken fieldnotes
30346,{},ARGEX5-9-qxw,,,81,596,3,Cerron Palomino 1976
30347,{},ARGEX5-9-ram,,,111,596,3,Castro Alves 2004:86
30348,{},ARGEX5-9-rkb,,,96,596,3,Silva 2011:188
30349,{},ARGEX5-9-sae,,,136,596,3,Antunes 2004:126-127
30350,{},ARGEX5-9-shb,,,34,596,3,Gomez 1990:76-79
30351,{},ARGEX5-9-shp,,,103,596,3,Valenzuela 2003:225-233
30352,{},ARGEX5-9-skf,,,15,596,3,Galucio 2001:62
30353,{},ARGEX5-9-tae,,,139,596,3,Aikhenvald 2003:148
30354,{},ARGEX5-9-teh,,,40,596,3,Fernández Garay 1998:366-374
30355,{},ARGEX5-9-tpj,,,137,596,3,"Gonzalez 2005:210, 215-225"
30356,{},ARGEX5-9-tpy,,,165,596,3,Guirardello 1999:75
30357,{},ARGEX5-9-tri,,,82,596,3,
30358,{},ARGEX5-9-txi,,,91,596,3,Pacheco 2001:127-128
30359,{},ARGEX5-9-ura,,,162,596,3,Olawsky 2006:224-244
30360,{},ARGEX5-9-ure,,,160,596,3,Hannss 2008:165-177
30361,{},ARGEX5-9-wba,,,25,596,3,Romero-Figeroa 1997:45-47
30362,{},ARGEX5-9-wyr,,,158,596,3,Nogueira 2011:209
30363,{},ARGEX5-9-xav,,,95,596,3,
30364,{},ARGEX5-9-xwa,,,131,596,3,"van der Voort 2004:105, 121-128"
30365,{},ARGEX5-9-yaa,,,108,596,3,Faust and Loos 2002:41-57
30366,{},ARGEX5-9-yrl,,,102,596,3,Cruz 2011:196
30367,{},ARGEX5-9-yuz,,,77,596,3,van Gijn 2006:106-107
30368,{},ARGEX6-1-1-agr,,,166,583,3,Overall 2007:306-307
30369,{},ARGEX6-1-1-ame,,,24,583,3,
30370,{},ARGEX6-1-1-apu,,,94,583,3,Facundes 2000:505-5-9
30371,{},ARGEX6-1-1-apy,,,90,583,3,Koehn and Koehn 1986:50
30372,{},ARGEX6-1-1-arh,,,47,583,3,Frank 1990:66-67
30373,{},ARGEX6-1-1-arn,,,50,583,3,Smeets 2008:299
30374,{},ARGEX6-1-1-arr,,,41,583,3,
30375,{},ARGEX6-1-1-arw,,,43,583,3,Pet 2011:37
30376,{},ARGEX6-1-1-awe,,,100,583,3,"Drude, p.c. 04-05-12"
30377,{},ARGEX6-1-1-ayr,,,130,583,3,Cerrón-Palomino y Carvajal Carvajal 20098:200
30378,{},ARGEX6-1-1-boa,,,86,583,3,
30379,{},ARGEX6-1-1-bor,,,80,583,3,
30380,{},ARGEX6-1-1-brg,,,98,583,3,
30381,{},ARGEX6-1-1-cap,,,42,583,3,Cerrón Palomino 2006:160
30382,{},ARGEX6-1-1-cas,,,123,583,3,
30383,{},ARGEX6-1-1-cav,,,127,583,3,
30384,{},ARGEX6-1-1-caw,,,126,583,3,Girault 1987:109
30385,{},ARGEX6-1-1-cbg,,,132,583,3,
30386,{},ARGEX6-1-1-cbt,,,141,583,3,Rojas Berscia 2013:91
30387,{},ARGEX6-1-1-cht,,,105,583,3,
30388,{},ARGEX6-1-1-cod,,,83,583,3,Vallejos Yopán 2010:375
30389,{},ARGEX6-1-1-cof,,,85,583,3,
30390,{},ARGEX6-1-1-cub,,,16,583,3,
30391,{},ARGEX6-1-1-des,,,125,583,3,
30392,{},ARGEX6-1-1-eme,,,29,583,3,Rose 2003:361
30393,{},ARGEX6-1-1-emp,,,36,583,3,Mortensen 1999:62
30394,{},ARGEX6-1-1-gta,,,10,583,3,Palácio 1984:59
30395,{},ARGEX6-1-1-gvo,,,52,583,3,Moore 2010
30396,{},ARGEX6-1-1-hix,,,23,583,3,Derbyshire 1979:135
30397,{},ARGEX6-1-1-inb,,,145,583,3,Levinsohn 1974
30398,{},ARGEX6-1-1-ito,,,1,583,3,Crevels 2012:259
30399,{},ARGEX6-1-1-jaa,,,19,583,3,Dixon 2004:248
30400,{},ARGEX6-1-1-jiv,,,14,583,3,Pellizaro and Nawech (2005) & Overall (2007)
30401,{},ARGEX6-1-1-jqr,,,28,583,3,
30402,{},ARGEX6-1-1-jup,,,163,583,3,
30403,{},ARGEX6-1-1-jur,,,116,583,3,Fargetti 2001:193
30404,{},ARGEX6-1-1-kay,,,159,583,3,Seki 2000:291
30405,{},ARGEX6-1-1-knm,,,118,583,3,dos Anjos 2011:362
30406,{},ARGEX6-1-1-ktn,,,128,583,3,Everett 2006:442
30407,{},ARGEX6-1-1-kwa,,,89,583,3,Martins 2004:243-244
30408,{},ARGEX6-1-1-kwi,,,92,583,3,Curnow 1997:159
30409,{},ARGEX6-1-1-kxo,,,22,583,3,Bacelar 2004:267
30410,{},ARGEX6-1-1-lec,,,64,583,3,van de Kerke 2009:299
30411,{},ARGEX6-1-1-lkd,,,13,583,3,"Telles, p.c. 23 Feb 2011"
30412,{},ARGEX6-1-1-mav,,,156,583,3,
30413,{},ARGEX6-1-1-mcf,,,112,583,3,Fleck 2003:889
30414,{},ARGEX6-1-1-moc,,,67,583,3,Gualdieri 1998:256
30415,{},ARGEX6-1-1-mpu,,,164,583,3,Braga 2005:163
30416,{},ARGEX6-1-1-mtp,,,124,583,3,Terraza 2009:206
30417,{},ARGEX6-1-1-myr,,,134,583,3,Gibson 1996:46
30418,{},ARGEX6-1-1-myu,,,30,583,3,Gomes 2006:79
30419,{},ARGEX6-1-1-mzp,,,155,583,3,Haude 2006:394
30420,{},ARGEX6-1-1-omc,,,61,583,3,Hovdhaugen 2004:40
30421,{},ARGEX6-1-1-pab,,,150,583,3,Brandão 2010:34
30422,{},ARGEX6-1-1-pav,,,147,583,3,Everett and Kern 1997:317-318
30423,{},ARGEX6-1-1-pbb,,,37,583,3,Jung 2008:104
30424,{},ARGEX6-1-1-plg,,,72,583,3,Vidal 2001:166
