ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Contributor,Reference,Example_Reference
NP502-wba,wba,NP502,C,NP502-C,Certainty: ?,gromerofigeroawarao,Olga Krasnoukhova 2013-12-22,"Romero-Figeroa 1997:42,49",
NP503-wba,wba,NP503,C,NP503-C,Certainty: ?,gromerofigeroawarao,Olga Krasnoukhova 2013-12-22,"Romero-Figeroa 1997:42,49",
NP504-wba,wba,NP504,C,NP504-C,Certainty: ?,gromerofigeroawarao,Olga Krasnoukhova 2013-12-22,"Romero-Figeroa 1997:42,49",
NP505-wba,wba,NP505,C,NP505-C,Certainty: ?,gromerofigeroawarao,Olga Krasnoukhova 2013-12-22,"Romero-Figeroa 1997:42,49",
NP506-wba,wba,NP506,C,NP506-C,Certainty: ?,gromerofigeroawarao,Olga Krasnoukhova 2013-12-22,"Romero-Figeroa 1997:42,49",
NP507-wba,wba,NP507,C,NP507-C,Certainty: ?,gromerofigeroawarao,Olga Krasnoukhova 2013-12-22,"Romero-Figeroa 1997:42,49",
NP508-wba,wba,NP508,C,NP508-C,Certainty: ?,gromerofigeroawarao,Olga Krasnoukhova 2013-12-22,"Romero-Figeroa 1997:42,49",
NP6-wba,wba,NP6,?,NP6-NK,,,Olga Krasnoukhova 2013-12-22,,
NP610-wba,wba,NP610,C,NP610-C,,gromerofigeroawarao,Olga Krasnoukhova 2013-12-22,Romero-Figeroa 1997:42,
NP7-wba,wba,NP7,?,NP7-NK,,,Olga Krasnoukhova 2013-12-22,,
NP710-wba,wba,NP710,C,NP710-C,,gromerofigeroawarao,Olga Krasnoukhova 2013-12-22,"Romero-Figeroa 1997:43,45",
NP711-wba,wba,NP711,?,NP711-NK,,,Olga Krasnoukhova 2013-12-22,,
NP720-wba,wba,NP720,0,NP720-0,Certainty: ?,gromerofigeroawarao,Olga Krasnoukhova 2013-12-22,"Romero-Figeroa 1997:43,45",
NP730-wba,wba,NP730,0,NP730-0,Certainty: ?,gromerofigeroawarao,Olga Krasnoukhova 2013-12-22,"Romero-Figeroa 1997:43,45",
NP740-wba,wba,NP740,?,NP740-NK,,,Olga Krasnoukhova 2013-12-22,,
NP8-wba,wba,NP8,?,NP8-NK,,,Olga Krasnoukhova 2013-12-22,,
NP810-wba,wba,NP810,?,NP810-NK,,,Olga Krasnoukhova 2013-12-22,,
NP820-wba,wba,NP820,?,NP820-NK,,,Olga Krasnoukhova 2013-12-22,,
NP830-wba,wba,NP830,?,NP830-NK,,,Olga Krasnoukhova 2013-12-22,,
NP831-wba,wba,NP831,N/A,NP831-NA,,,Olga Krasnoukhova 2013-12-22,,
NP832-wba,wba,NP832,N/A,NP832-NA,,,Olga Krasnoukhova 2013-12-22,,
NP833-wba,wba,NP833,N/A,NP833-NA,,,Olga Krasnoukhova 2013-12-22,,
NP834-wba,wba,NP834,N/A,NP834-NA,,,Olga Krasnoukhova 2013-12-22,,
NP835-wba,wba,NP835,N/A,NP835-NA,,,Olga Krasnoukhova 2013-12-22,,
NP836-wba,wba,NP836,N/A,NP836-NA,,,Olga Krasnoukhova 2013-12-22,,
NP837-wba,wba,NP837,N/A,NP837-NA,,,Olga Krasnoukhova 2013-12-22,,
NP838-wba,wba,NP838,N/A,NP838-NA,,,Olga Krasnoukhova 2013-12-22,,
NP839-wba,wba,NP839,N/A,NP839-NA,,,Olga Krasnoukhova 2013-12-22,,
NP9-wba,wba,NP9,?,NP9-NK,,,Olga Krasnoukhova 2013-12-22,,
NP901-wba,wba,NP901,C,NP901-C,,gromerofigeroawarao,Olga Krasnoukhova 2013-12-22,Romero-Figeroa 1997:75,
TAME1-1-wba,wba,TAME1-1,1,TAME1-1-AFF,"suffix; portmanetau with future tense; inherently imperfective, incompatible with the completive aspect marker, element of uncertainty",gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figeroa 1997:95,
TAME1-2-wba,wba,TAME1-2,2,TAME1-2-AFF,"suffix; portmanetau with present tense; inherently imperfective, incompatible with the completive aspect marker, element of uncertainty",gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figeroa 1997:95,
TAME1-2-1-wba,wba,TAME1-2-1,2,TAME1-2-1-1,"suffix; portmanetau with present tense; inherently imperfective, incompatible with the completive aspect marker, element of uncertainty",gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figeroa 1997:95,
TAME1-3-wba,wba,TAME1-3,3,TAME1-3-AFF,suffix,gromerofigeroawarao,Neele Müller 2013-06-27,reanalysis of 'completive' Romero-Figeroa 1997:95,
TAME1-3-1-wba,wba,TAME1-3-1,3,TAME1-3-1-1,suffix,gromerofigeroawarao,Neele Müller 2013-06-27,reanalysis of 'completive' Romero-Figeroa 1997:95,
TAME2-1-wba,wba,TAME2-1,1,TAME2-1-N,,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figueroa 1997,
TAME2-10-wba,wba,TAME2-10,10,TAME2-10-AFF,suffix -komo,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figeroa 1997:101,
TAME2-11-wba,wba,TAME2-11,11,TAME2-11-N,,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figueroa 1997,
TAME2-12-wba,wba,TAME2-12,12,TAME2-12-N,,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figueroa 1997,
TAME2-13-wba,wba,TAME2-13,13,TAME2-13-N,,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figueroa 1997,
TAME2-14-wba,wba,TAME2-14,14,TAME2-14-AFF,marked with a complementizer suffix 'in order that',gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figeroa 1997:21,
TAME2-15-wba,wba,TAME2-15,15,TAME2-15-AFF,optative suffix -turu,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figeroa 1997:102,
TAME2-2-wba,wba,TAME2-2,2,TAME2-2-AFF,suffix -kore; conditional,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figeroa 1997:100,
TAME2-3-wba,wba,TAME2-3,3,TAME2-3-N,,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figueroa 1997,
TAME2-4-wba,wba,TAME2-4,4,TAME2-4-N,,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figueroa 1997,
TAME2-5-wba,wba,TAME2-5,5,TAME2-5-AFF,"suffixes, sg and plural",gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figeroa 1997:101,
TAME2-6-wba,wba,TAME2-6,6,TAME2-6-N,,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figueroa 1997,
TAME2-7-wba,wba,TAME2-7,7,TAME2-7-N,IMPNEG,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figeroa 1997:101,
TAME2-8-wba,wba,TAME2-8,8,TAME2-8-NK,,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figueroa 1997,
TAME2-9-wba,wba,TAME2-9,9,TAME2-9-AFF,suffix; there is also an unintentional suffix,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figeroa 1997:98,
TAME3-1-wba,wba,TAME3-1,1,TAME3-1-AFF,suffix -ha,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figeroa 1997:96,
TAME3-2-wba,wba,TAME3-2,2,TAME3-2-N,,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figueroa 1997,
TAME3-3-wba,wba,TAME3-3,3,TAME3-3-N,,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figueroa 1997,
TAME3-4-wba,wba,TAME3-4,4,TAME3-4-AFF,suffix -tia; only occurs with the intentional suffix,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figeroa 1997:98,
TAME3-5-wba,wba,TAME3-5,5,TAME3-5-N,Romero-Figeroa's 'continuative' (actions that take placce without letting up or stopping to rest) does not fit the definition,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figueroa 1997,
TAME3-6-wba,wba,TAME3-6,6,TAME3-6-AFF,suffix -bu,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figeroa 1997:99,
TAME3-7-wba,wba,TAME3-7,7,TAME3-7-N,R.-F: gives a completive suffix which I reanalyzed as past; suffix -i,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figeroa 1997:96,
TAME3-8-wba,wba,TAME3-8,8,TAME3-8-N,,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figueroa 1997,
TAME4-1-wba,wba,TAME4-1,1,TAME4-1-N,,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figueroa 1997,
TAME4-2-wba,wba,TAME4-2,2,TAME4-2-N,,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figueroa 1997,
TAME4-3-wba,wba,TAME4-3,3,TAME4-3-AFF,suffix -yama,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figeroa 1997:31,
TAME4-4-wba,wba,TAME4-4,4,TAME4-4-N,quotation embedded in main clause which must contain verb of saying,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figeroa 1997:21,
TAME4-5-wba,wba,TAME4-5,5,TAME4-5-N,,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figueroa 1997,
TAME4-6-wba,wba,TAME4-6,6,TAME4-6-N,,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figueroa 1997,
TAME4-7-wba,wba,TAME4-7,7,TAME4-7-N,,gromerofigeroawarao,Neele Müller 2013-06-27,Romero-Figueroa 1997,
NP1-wmd,wmd,NP1,SV,NP1-SV,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:370,
NP10-wmd,wmd,NP10,?,NP10-NK,,,Olga Krasnoukhova 2013-12-22,,
NP1010-wmd,wmd,NP1010,1,NP1010-1,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:343,
NP1011-wmd,wmd,NP1011,1,NP1011-1,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:343,
NP1012-wmd,wmd,NP1012,1,NP1012-1,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:343,
NP1013-wmd,wmd,NP1013,1,NP1013-1,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:343,
NP1014-wmd,wmd,NP1014,A,NP1014-A,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,"Eberhard 2009:343,446",
NP1015-wmd,wmd,NP1015,A,NP1015-A,Certainty: ?,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:343,
NP1020-wmd,wmd,NP1020,0,NP1020-0,Certainty: ?,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:343,
NP1021-wmd,wmd,NP1021,N/A,NP1021-NA,,,Olga Krasnoukhova 2013-12-22,,
NP1022-wmd,wmd,NP1022,N/A,NP1022-NA,,,Olga Krasnoukhova 2013-12-22,,
NP1023-wmd,wmd,NP1023,N/A,NP1023-NA,,,Olga Krasnoukhova 2013-12-22,,
NP1024-wmd,wmd,NP1024,N/A,NP1024-NA,,,Olga Krasnoukhova 2013-12-22,,
NP11-wmd,wmd,NP11,?,NP11-NK,,,Olga Krasnoukhova 2013-12-22,,
NP110-wmd,wmd,NP110,B,NP110-B,"NB: There is one demonstrative form in Mamaindê, which is realized as a suffix (cf. Eberhard 2009:343).",geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:343,
NP12-wmd,wmd,NP12,?,NP12-NK,,,Olga Krasnoukhova 2013-12-22,,
NP120-wmd,wmd,NP120,B,NP120-B,"Eberhard (2009:502) mentions that it is also common to use numerals as predicates, suffixed with inflectional verb morphology. Since numerals do occur as noun modifiers, the Q is not answered as f.",geberhardmamainde,Olga Krasnoukhova 2013-12-22,"Eberhard 2009:497,501",
NP13-wmd,wmd,NP13,?,NP13-NK,,,Olga Krasnoukhova 2013-12-22,,
NP130-wmd,wmd,NP130,A,NP130-A,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,"Eberhard 2009:324,497",
NP140-wmd,wmd,NP140,F,NP140-F,Adjectival concepts are expressed by verbs. These take the same morphology as verbs and behave like intransitive verbs in in the language. Such verbal roots are not found on their own to modify a noun (Eberhard 2009:364).,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:364,
NP150-wmd,wmd,NP150,?,NP150-NK,,,Olga Krasnoukhova 2013-12-22,,
NP160-wmd,wmd,NP160,?,NP160-NK,,,Olga Krasnoukhova 2013-12-22,,
NP2-wmd,wmd,NP2,SOV,NP2-SOV,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:324,
NP210-wmd,wmd,NP210,N/A,NP210-NA,Adjectival concepts are expressed by verbs are used only predicatively (Eberhard 2009:364).,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:364,
NP211-wmd,wmd,NP211,N/A,NP211-NA,,,Olga Krasnoukhova 2013-12-22,,
NP212-wmd,wmd,NP212,N/A,NP212-NA,,,Olga Krasnoukhova 2013-12-22,,
NP213-wmd,wmd,NP213,N/A,NP213-NA,,,Olga Krasnoukhova 2013-12-22,,
NP220-wmd,wmd,NP220,0,NP220-0,"Eberhard (2009:502) mentions that it is also common to use numerals as predicates, suffixed with inflectional verb morphology. Since numerals do occur as noun modifiers, the Q is not answered as n/a.",geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:501,
NP221-wmd,wmd,NP221,N/A,NP221-NA,,,Olga Krasnoukhova 2013-12-22,,
NP222-wmd,wmd,NP222,N/A,NP222-NA,,,Olga Krasnoukhova 2013-12-22,,
NP223-wmd,wmd,NP223,N/A,NP223-NA,,,Olga Krasnoukhova 2013-12-22,,
NP230-wmd,wmd,NP230,N/A,NP230-NA,Demonstrative is a suffix which refers to items which are somewhat removed in time and space (cf. Eberhard 2009:343),geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:343,
NP231-wmd,wmd,NP231,N/A,NP231-NA,,,Olga Krasnoukhova 2013-12-22,,
NP232-wmd,wmd,NP232,N/A,NP232-NA,,,Olga Krasnoukhova 2013-12-22,,
NP233-wmd,wmd,NP233,N/A,NP233-NA,,,Olga Krasnoukhova 2013-12-22,,
NP301-wmd,wmd,NP301,A,NP301-A,"The two so-called 'final suffixes' might have indicated a definite/indefinite distinction, which is now lost. One of the suffixes is used with a small number of nouns (the two numerals in the language, the four pronouns, and nouns that carry the demonstrative affix) which are inherently definite (cf. Eberhard 2009:347,349).",geberhardmamainde,Olga Krasnoukhova 2013-12-22,"Eberhard 2009:347,349",
NP302-wmd,wmd,NP302,A,NP302-A,"The two so-called 'final suffixes' might have indicated a definite/indefinite distinction, which is now lost. One of the suffixes is used with a small number of nouns (the two numerals in the language, the four pronouns, and nouns that carry the demonstrative affix) which are inherently definite (cf. Eberhard 2009:347,349).",geberhardmamainde,Olga Krasnoukhova 2013-12-22,"Eberhard 2009:347,349",
NP303-wmd,wmd,NP303,A,NP303-A,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:343,
NP304-wmd,wmd,NP304,C,NP304-C,"There is only one demonstrative form which attaches to the end of the nominal string. This form is more a specificatin device than a deictic one with a basic function to single out a particular object from the rest. However, this form tends to be used more often in reference to objects or people who are somewhat removed from the the location of the speaker. No corresponding demonstrative form with a proximate meaning has been found (Eberhard 2009:343-4).",geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:343,
NP305-wmd,wmd,NP305,1,NP305-1,"There is only one demonstrative form which attaches to the end of the nominal string. This form is more a specificatin device than a deictic one with a basic function to single out a particular object from the rest. However, this form tends to be used more often in reference to objects or people who are somewhat removed from the the location of the speaker. No corresponding demonstrative form with a proximate meaning has been found (Eberhard 2009:343-4).",geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:343,
NP306-wmd,wmd,NP306,0,NP306-0,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:343,
NP307-wmd,wmd,NP307,0,NP307-0,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:343,
NP308-wmd,wmd,NP308,0,NP308-0,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:343,
NP309-wmd,wmd,NP309,0,NP309-0,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:343,
NP310-wmd,wmd,NP310,0,NP310-0,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:343,
NP311-wmd,wmd,NP311,0,NP311-0,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:343,
NP312-wmd,wmd,NP312,0,NP312-0,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:343,
NP313-wmd,wmd,NP313,0,NP313-0,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:343,
NP314-wmd,wmd,NP314,N/A,NP314-NA,Demonstrative form is realized as suffix in Mamaindê (cf. Eberhard 2009:343).,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:343,
NP315-wmd,wmd,NP315,N/A,NP315-NA,"Demonstrative form can be used with the 3rd person pronoun in order to refer to any nominal meaning 'that one that I am referring to' (cf. Eberhard 2009:343). However, the form is an affix and cannot be used by itself for pronominal function. Therefore answered as n/a.",geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:343,
NP316-wmd,wmd,NP316,A,NP316-A,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:349,
NP317-wmd,wmd,NP317,2,NP317-2,Three forms of adverbial demonstratives (?) are mentioned in the grammar: one for proximal use and two for distal use; the distal forms have a visibility distinction (seen vs. unseen) (cf. Eberhard 2009:349). Certainty: ?,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:349,
NP4-wmd,wmd,NP4,?,NP4-NK,,,Olga Krasnoukhova 2013-12-22,,
NP401-wmd,wmd,NP401,A,NP401-A,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:323,
NP402-wmd,wmd,NP402,B,NP402-B,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:323,
NP403-wmd,wmd,NP403,A,NP403-A,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:323,
NP404-wmd,wmd,NP404,B,NP404-B,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:323,
NP405-wmd,wmd,NP405,1,NP405-1,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:329,
NP406-wmd,wmd,NP406,0,NP406-0,"Body parts fall under inalienable possession. In isolated speech, the possessive marker for body parts is always the first person plural form /nũsa-/. 'Even when referring to their own body in connected speech, the Mamaindê will often revert to the  /nũsa-/ form.' (Eberhard 2009:329).",geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:329,
NP407-wmd,wmd,NP407,?,NP407-NK,,,Olga Krasnoukhova 2013-12-22,,
NP408-wmd,wmd,NP408,?,NP408-NK,,,Olga Krasnoukhova 2013-12-22,,
NP409-wmd,wmd,NP409,?,NP409-NK,,,Olga Krasnoukhova 2013-12-22,,
NP5-wmd,wmd,NP5,?,NP5-NK,,,Olga Krasnoukhova 2013-12-22,,
NP501-wmd,wmd,NP501,A,NP501-A,Classifiers function much like adjectives in M. (cf. Eberhard 2009:330). Typical adjectival qualities are expressed by verbs. These take the same morphology as verbs and behave like intransitive verbs in the language. Such verbal roots are not found on their own to modify a noun (Eberhard 2009:364).,geberhardmamainde,Olga Krasnoukhova 2013-12-22,"Eberhard 2009:324,364",
NP502-wmd,wmd,NP502,B,NP502-B,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,"Eberhard 2009:324,364",
NP503-wmd,wmd,NP503,B,NP503-B,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,"Eberhard 2009:324,364",
NP504-wmd,wmd,NP504,B,NP504-B,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,"Eberhard 2009:324,364",
NP505-wmd,wmd,NP505,B,NP505-B,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,"Eberhard 2009:324,364",
NP506-wmd,wmd,NP506,B,NP506-B,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,"Eberhard 2009:324,364",
NP507-wmd,wmd,NP507,B,NP507-B,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,"Eberhard 2009:324,364",
NP508-wmd,wmd,NP508,B,NP508-B,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,"Eberhard 2009:324,364",
NP6-wmd,wmd,NP6,?,NP6-NK,,,Olga Krasnoukhova 2013-12-22,,
NP610-wmd,wmd,NP610,?,NP610-NK,Numerals can occur with so-called 'final nominal suffix' and they can occur with inflectional verb morphology when used as predicates (e.g. 'my grandchildren are two').,geberhardmamainde,Olga Krasnoukhova 2013-12-22,"Eberhard 2009:348,502",
NP7-wmd,wmd,NP7,0,NP7-0,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:357,
NP710-wmd,wmd,NP710,C,NP710-C,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:342,
NP711-wmd,wmd,NP711,C,NP711-C,"The plural suffix is used only when the speaker wants to emphasize plurality, both with animate and inanimate referents.",geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:342,
NP720-wmd,wmd,NP720,0,NP720-0,Certainty: ?,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:342,
NP730-wmd,wmd,NP730,0,NP730-0,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:342,
NP740-wmd,wmd,NP740,0,NP740-0,Certainty: ?,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:342,
NP8-wmd,wmd,NP8,A,NP8-A,"Gender can be specified by the female gender marker -ta, if gender needs to be highlighted (Eberhard 2009:358).",geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:357,
NP810-wmd,wmd,NP810,A,NP810-A,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:340,
NP820-wmd,wmd,NP820,1,NP820-1,"There is an affix -ta, which is used to mark the female gender, the male gender being unmarked. When used in reference to humans, the female marker typically attaches to the 'nimal/human' classifier. When it is not preceded by the animate classifier, the marker can take various senses: to specify a nominal as being a mother, or as being large, or as being dangerous (Eberhard 2009:340).",geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:340,
NP830-wmd,wmd,NP830,1,NP830-1,"Eberhard (2009:330) notes that classifiers is a crucial component in the morphology of Nambikwaran languages. Mamaindê has the largest set of classifiers (24) among the N. languages. There is a small set of classifiers which can also function as noun roots. These take noun affixation as any noun, do not requiring any preceding nominal (Eberhard 2009:335).",geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:330,
NP831-wmd,wmd,NP831,A,NP831-A,"NB: classifiers are not used in constructions with numerals. However, if a numeral stands without a noun it may occur with a classifier (cf. Eberhard 2009:502).",geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:501,
NP832-wmd,wmd,NP832,C,NP832-C,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:336,
NP833-wmd,wmd,NP833,?,NP833-NK,,,Olga Krasnoukhova 2013-12-22,,
NP834-wmd,wmd,NP834,?,NP834-NK,,,Olga Krasnoukhova 2013-12-22,,
NP835-wmd,wmd,NP835,A,NP835-A,,,Olga Krasnoukhova 2013-12-22,,
NP836-wmd,wmd,NP836,A,NP836-A,"There is only one demonstrative form in the language. This form is affixed at the end of the nominal string, classifiers are found closer to the root (cf. Eberhard 2009:343,327). Certainty: ?",geberhardmamainde,Olga Krasnoukhova 2013-12-22,"Eberhard 2009:343,327",
NP837-wmd,wmd,NP837,1,NP837-1,Classifiers on verbs are the most common method of  verb nominalization (cf. Eberhard 2009:337).,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:337,
NP838-wmd,wmd,NP838,1,NP838-1,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:336,
NP839-wmd,wmd,NP839,1,NP839-1,,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:336,
NP9-wmd,wmd,NP9,A,NP9-A,Plurality can be specified by the plural marker if plurality needs to be highlighted (Eberhard 2009:356).,geberhardmamainde,Olga Krasnoukhova 2013-12-22,Eberhard 2009:357,
NP901-wmd,wmd,NP901,?,NP901-NK,,,Olga Krasnoukhova 2013-12-22,,
TAME1-1-wmd,wmd,TAME1-1,1,TAME1-1-AFF,"suffix; cumulative with visual, only 3rd person, all other persons are zero marked",geberhardmamainde,Neele Müller 2013-06-27,"Eberhard 2009:445, 455",
TAME1-2-wmd,wmd,TAME1-2,2,TAME1-2-AFF,2 suffixes (most certain and certain); the desiderative (intentional) suffix grammaticalized into an alternative future marker,geberhardmamainde,Neele Müller 2013-06-27,"Eberhard 2009:420, 445",
TAME1-2-1-wmd,wmd,TAME1-2-1,2,TAME1-2-1-1,,geberhardmamainde,Neele Müller 2013-06-27,"Eberhard 2009:420, 445",
TAME1-3-wmd,wmd,TAME1-3,3,TAME1-3-AFF,suffixes,geberhardmamainde,Neele Müller 2013-06-27,Eberhard 2009:446,
TAME1-3-1-wmd,wmd,TAME1-3-1,3,TAME1-3-1-3,"distant, nondistant (recent and intermediate)",geberhardmamainde,Neele Müller 2013-06-27,Eberhard 2009:446,
TAME2-1-wmd,wmd,TAME2-1,1,TAME2-1-N,,geberhardmamainde,Neele Müller 2013-06-27,Eberhard 2009:426,
TAME2-10-wmd,wmd,TAME2-10,10,TAME2-10-N,,geberhardmamainde,Neele Müller 2013-06-27,Eberhard 2009,
TAME2-11-wmd,wmd,TAME2-11,11,TAME2-11-AFF,"suffixes,; cumulative with both future suffixes; the visual markers carry certaitny meaning; a 'probably' suffix",geberhardmamainde,Neele Müller 2013-06-27,"Eberhard 2009:464, 446, 418",
TAME2-12-wmd,wmd,TAME2-12,12,TAME2-12-N,,geberhardmamainde,Neele Müller 2013-06-27,Eberhard 2009,
TAME2-13-wmd,wmd,TAME2-13,13,TAME2-13-N,,geberhardmamainde,Neele Müller 2013-06-27,Eberhard 2009,
TAME2-14-wmd,wmd,TAME2-14,14,TAME2-14-AFF,"suffixes, same subject and different subject, negative purpose",geberhardmamainde,Neele Müller 2013-06-27,"Eberhard 2009:534, 542",
TAME2-15-wmd,wmd,TAME2-15,15,TAME2-15-AFF,suffix -ten; also an embedded verb,geberhardmamainde,Neele Müller 2013-06-27,Eberhard 2009:422,
TAME2-2-wmd,wmd,TAME2-2,2,TAME2-2-AFF,suffix,geberhardmamainde,Neele Müller 2013-06-27,Eberhard 2009:426,
TAME2-3-wmd,wmd,TAME2-3,3,TAME2-3-N,,geberhardmamainde,Neele Müller 2013-06-27,Eberhard 2009,
TAME2-4-wmd,wmd,TAME2-4,4,TAME2-4-AFF,suffix,geberhardmamainde,Neele Müller 2013-06-27,Eberhard 2009:479,
TAME2-5-wmd,wmd,TAME2-5,5,TAME2-5-AFF,"three suffixes for polite, informal, and standard",geberhardmamainde,Neele Müller 2013-06-27,Eberhard 2009:478,
TAME2-6-wmd,wmd,TAME2-6,6,TAME2-6-N,,geberhardmamainde,Neele Müller 2013-06-27,Eberhard 2009,
TAME2-7-wmd,wmd,TAME2-7,7,TAME2-7-N,negation is marked by tone,geberhardmamainde,Neele Müller 2013-06-27,Eberhard 2009:444,
TAME2-8-wmd,wmd,TAME2-8,8,TAME2-8-AFF,suffix,geberhardmamainde,Neele Müller 2013-06-27,Eberhard 2009:478,
TAME2-9-wmd,wmd,TAME2-9,9,TAME2-9-AFF,"suffix; grammaticalized into an alternative future marker, reanalysis of desiderative",geberhardmamainde,Neele Müller 2013-06-27,Eberhard 2009:419,
